layer,log_freq,fit,panel
19,9.43276765294996,17.086334256970034,OLMo-3 7B
20,9.43276765294996,17.334619030543962,OLMo-3 7B
21,9.43276765294996,17.484885939094752,OLMo-3 7B
22,9.43276765294996,17.533894805345042,OLMo-3 7B
23,9.43276765294996,17.478405452017483,OLMo-3 7B
24,9.43276765294996,17.316390341285995,OLMo-3 7B
25,9.43276765294996,17.05637638980783,OLMo-3 7B
26,9.43276765294996,16.712324935484858,OLMo-3 7B
27,9.43276765294996,16.298242228791214,OLMo-3 7B
28,9.43276765294996,15.828134520201028,OLMo-3 7B
29,9.43276765294996,15.316008060188437,OLMo-3 7B
30,9.43276765294996,14.77586909922758,OLMo-3 7B
31,9.43276765294996,14.221723887792585,OLMo-3 7B
0,9.56693791171088,9.909100345008833,OLMo-3 7B
1,9.56693791171088,9.80508333937852,OLMo-3 7B
2,9.56693791171088,9.718306638838719,OLMo-3 7B
3,9.56693791171088,9.666010548479946,OLMo-3 7B
4,9.56693791171088,9.665435373392716,OLMo-3 7B
5,9.56693791171088,9.733821418667539,OLMo-3 7B
6,9.56693791171088,9.888408989394929,OLMo-3 7B
7,9.56693791171088,10.1464383906654,OLMo-3 7B
8,9.56693791171088,10.525032023551965,OLMo-3 7B
9,9.56693791171088,11.027045903010054,OLMo-3 7B
10,9.56693791171088,11.62762859988243,OLMo-3 7B
11,9.56693791171088,12.298745276539345,OLMo-3 7B
12,9.56693791171088,13.012361095351043,OLMo-3 7B
13,9.56693791171088,13.740441218687772,OLMo-3 7B
14,9.56693791171088,14.454950808919783,OLMo-3 7B
15,9.56693791171088,15.127855028417319,OLMo-3 7B
16,9.56693791171088,15.73163850233722,OLMo-3 7B
17,9.56693791171088,16.250733499927914,OLMo-3 7B
18,9.56693791171088,16.681519934529426,OLMo-3 7B
19,9.56693791171088,17.020897182268364,OLMo-3 7B
20,9.56693791171088,17.265764619271348,OLMo-3 7B
21,9.56693791171088,17.413021621664985,OLMo-3 7B
22,9.56693791171088,17.459567565575885,OLMo-3 7B
23,9.56693791171088,17.402301827130668,OLMo-3 7B
24,9.56693791171088,17.2393187982573,OLMo-3 7B
25,9.56693791171088,16.97911393434004,OLMo-3 7B
26,9.56693791171088,16.635538131947026,OLMo-3 7B
27,9.56693791171088,16.222486547490877,OLMo-3 7B
28,9.56693791171088,15.753854337384222,OLMo-3 7B
29,9.56693791171088,15.24353665803969,OLMo-3 7B
30,9.56693791171088,14.705428665869901,OLMo-3 7B
31,9.56693791171088,14.153425517287488,OLMo-3 7B
0,9.701108170471802,9.903879031214034,OLMo-3 7B
1,9.701108170471802,9.796810049414585,OLMo-3 7B
2,9.701108170471802,9.70697512279153,OLMo-3 7B
3,9.701108170471802,9.651608306521261,OLMo-3 7B
4,9.701108170471802,9.647943655780175,OLMo-3 7B
5,9.701108170471802,9.713215225744658,OLMo-3 7B
6,9.701108170471802,9.864657071591113,OLMo-3 7B
7,9.701108170471802,10.119503248495924,OLMo-3 7B
8,9.701108170471802,10.494869880262197,OLMo-3 7B
9,9.701108170471802,10.993603394524605,OLMo-3 7B
10,9.701108170471802,11.590836346194015,OLMo-3 7B
11,9.701108170471802,12.258517143102393,OLMo-3 7B
12,9.701108170471802,12.968594193081703,OLMo-3 7B
13,9.701108170471802,13.693015903963907,OLMo-3 7B
14,9.701108170471802,14.403730683580969,OLMo-3 7B
15,9.701108170471802,15.072686939764854,OLMo-3 7B
16,9.701108170471802,15.672356002708531,OLMo-3 7B
17,9.701108170471802,16.187236416908103,OLMo-3 7B
18,9.701108170471802,16.613853941162805,OLMo-3 7B
19,9.701108170471802,16.949257256632883,OLMo-3 7B
20,9.701108170471802,17.19049504447858,OLMo-3 7B
21,9.701108170471802,17.33461598586014,OLMo-3 7B
22,9.701108170471802,17.3786687619378,OLMo-3 7B
23,9.701108170471802,17.319702053871804,OLMo-3 7B
24,9.701108170471802,17.155940180103965,OLMo-3 7B
25,9.701108170471802,16.895839857637863,OLMo-3 7B
26,9.701108170471802,16.55312640018336,OLMo-3 7B
27,9.701108170471802,16.141568663571856,OLMo-3 7B
28,9.701108170471802,15.674935503634753,OLMo-3 7B
29,9.701108170471802,15.16699577620345,OLMo-3 7B
30,9.701108170471802,14.631518337109346,OLMo-3 7B
31,9.701108170471802,14.082272042183842,OLMo-3 7B
0,9.835278429232723,9.899412243053177,OLMo-3 7B
1,9.835278429232723,9.789125568162081,OLMo-3 7B
2,9.835278429232723,9.69605889563038,OLMo-3 7B
3,9.835278429232723,9.637432227817465,OLMo-3 7B
4,9.835278429232723,9.630465567082735,OLMo-3 7B
5,9.835278429232723,9.69237891578558,OLMo-3 7B
6,9.835278429232723,9.840392276285398,OLMo-3 7B
7,9.835278429232723,10.09172565094158,OLMo-3 7B
8,9.835278429232723,10.463481138444713,OLMo-3 7B
9,9.835278429232723,10.958494493559774,OLMo-3 7B
10,9.835278429232723,11.55189410888216,OLMo-3 7B
11,9.835278429232723,12.215624977949483,OLMo-3 7B
12,9.835278429232723,12.92163209429936,OLMo-3 7B
13,9.835278429232723,13.641860451469407,OLMo-3 7B
14,9.835278429232723,14.348255042997236,OLMo-3 7B
15,9.835278429232723,15.012760862420464,OLMo-3 7B
16,9.835278429232723,15.607849213521085,OLMo-3 7B
17,9.835278429232723,16.118096535701802,OLMo-3 7B
18,9.835278429232723,16.540184403986032,OLMo-3 7B
19,9.835278429232723,16.871320703641565,OLMo-3 7B
20,9.835278429232723,17.1087133199362,OLMo-3 7B
21,9.835278429232723,17.249570138137727,OLMo-3 7B
22,9.835278429232723,17.291099043513935,OLMo-3 7B
23,9.835278429232723,17.230507921332624,OLMo-3 7B
24,9.835278429232723,17.0661591342218,OLMo-3 7B
25,9.835278429232723,16.80646327368534,OLMo-3 7B
26,9.835278429232723,16.46500470013769,OLMo-3 7B
27,9.835278429232723,16.055410532414058,OLMo-3 7B
28,9.835278429232723,15.591307889349638,OLMo-3 7B
29,9.835278429232723,15.086323889779626,OLMo-3 7B
30,9.835278429232723,14.55408565253922,OLMo-3 7B
31,9.835278429232723,14.008220296463614,OLMo-3 7B
0,9.969448687993644,9.895698984683376,OLMo-3 7B
1,9.969448687993644,9.782019064556444,OLMo-3 7B
2,9.969448687993644,9.685537683698184,OLMo-3 7B
3,9.969448687993644,9.623453381377262,OLMo-3 7B
4,9.969448687993644,9.612964696862349,OLMo-3 7B
5,9.969448687993644,9.671270169422113,OLMo-3 7B
6,9.969448687993644,9.815568338325225,OLMo-3 7B
7,9.969448687993644,10.063057742840352,OLMo-3 7B
8,9.969448687993644,10.430819098678601,OLMo-3 7B
9,9.969448687993644,10.921676471085785,OLMo-3 7B
10,9.969448687993644,11.510765389280081,OLMo-3 7B
11,9.969448687993644,12.170040146425436,OLMo-3 7B
12,9.969448687993644,12.871455035685788,OLMo-3 7B
13,9.969448687993644,13.586964350225077,OLMo-3 7B
14,9.969448687993644,14.288522383207248,OLMo-3 7B
15,9.969448687993644,14.948083427796238,OLMo-3 7B
16,9.969448687993644,15.538131420021035,OLMo-3 7B
17,9.969448687993644,16.04333208180663,OLMo-3 7B
18,9.969448687993644,16.460532920974025,OLMo-3 7B
19,9.969448687993644,16.78711108820926,OLMo-3 7B
20,9.969448687993644,17.020443734198384,OLMo-3 7B
21,9.969448687993644,17.157908009627434,OLMo-3 7B
