component,verb_up,frequency,predic,log_freq,log_predic
decoder,power up,1316553,0.00263892625741778,14.090527515368699,-5.934740750871052
decoder,powered up,486334,0.01806098854475635,13.094650909637792,-3.995774916776411
decoder,press up,124189,0.00092058106411992005,11.729559877731544,-6.989584490797318
decoder,pressed up,180080,0.00971338135329603,12.101156475580614,-4.624489959209296
decoder,pressing up,73127,0.00351309055839197,11.199952934587492,-5.647739851999728
decoder,prick up,37829,0.01064471596738348,10.540831283230636,-4.531989887004197
decoder,pricked up,57213,0.1330872244359617,10.954536424272629,-1.873933630743041
decoder,printed up,126427,0.00324011151804325,11.747420345478977,-5.728902158575501
decoder,proceeded up,45180,0.00456514147694755,10.718409790021994,-5.38473018019355
decoder,produce up,360396,0.00270164622711928,12.794958705875594,-5.911188675764237
decoder,prop up,922432,0.01890011459743476,13.734768939442775,-3.949506288960737
decoder,propped up,869270,0.5627483108228398,13.675409057945943,0.252323501059635
decoder,propping up,436075,0.6026514868835287,12.985569525886335,0.4165253018939185
decoder,props up,91921,0.0062854798038421,11.4286847914887,-5.063207782150986
decoder,provide up,822726,0.00162059922282953,13.620378495915215,-6.423337393680782
decoder,puckered up,18521,0.08954264165538581,9.826660502422802,-2.319232109946753
decoder,puff up,196029,0.01988928179064717,12.186017886451447,-3.8974845599013364
decoder,puffed up,316480,0.24929107064087216,12.665015327416484,-1.1023968270567581
decoder,puffing up,66043,0.08446498136585591,11.09806132401622,-2.3831715874513604
decoder,pull up,3239621,0.03207204151962002,14.990966905617725,-3.407172991534886
decoder,pulled up,3080439,0.05439938411719856,14.940582677260503,-2.855467465543138
decoder,pulling up,911905,0.03208497352010234,13.723291096964077,-3.4067564949638216
decoder,pulls up,604021,0.04571165425027925,13.311364244524473,-3.03861259318725
decoder,pump up,523430,0.00758700409960287,13.168158584974762,-4.873702550456036
decoder,pumped up,733865,0.1160690279091395,13.506080366974892,-2.030193891412977
decoder,punch up,110538,0.00329041125437455,11.613114632225564,-5.713446884125471
decoder,push up,1026834,0.00991511023194294,13.841990840013695,-4.603730807088356
decoder,pushed up,787743,0.01970533958036296,13.576927173512125,-3.906963556662426
decoder,pushes up,150131,0.01591429636604609,11.919263525278058,-4.124495142690175
decoder,pushing up,550444,0.01498339477694587,13.218480504266555,-4.1857159260860755
decoder,put up,18339481,0.03308132347812938,16.72456672559174,-3.3751455154174095
decoder,puts up,738207,0.01678193204582292,13.511979552058138,-4.070528100555692
decoder,putting up,3986450,0.0408002851398974,15.198411668515666,-3.1574102363361396
decoder,queue up,393935,0.01983113569101013,12.883941200050971,-3.900471655091438
decoder,queued up,276118,0.1972727974188312,12.528583589563597,-1.4034274040995038
decoder,queuing up,248279,0.16460588043417726,12.422308392808828,-1.6243495997668067
decoder,race up,128156,9.2987662482618e-4,11.761003550828846,-6.9795283328662165
decoder,raced up,107893,0.0192493961202903,11.588895274257608,-3.930838510954831
decoder,racing up,92337,0.00252826933246291,11.433200206904234,-5.977688797829777
decoder,rack up,1202532,0.05190516451492213,13.999939891834591,-2.9050362405039363
decoder,racked up,1912070,0.7773953736097756,14.463696982801983,1.250551845244214
decoder,racking up,1135024,0.5042328004719697,13.94216435404853,0.016931606371363775
decoder,raise up,682562,0.00743915452408116,13.433608644406165,-4.893531112796494
decoder,raised up,703403,0.00719816522682315,13.463685264011502,-4.926704918028506
decoder,raises up,93049,0.00506779811853862,11.440881515102385,-5.279768168901459
decoder,raising up,211556,0.00554453552315002,12.262245017835358,-5.189382463160737
decoder,rake up,76175,0.02151351800173802,11.24078860385391,-3.8173254898922946
decoder,raked up,61872,0.05579261364661071,11.032823013847079,-2.828704342250306
decoder,raking up,61923,0.04701761632537773,11.033646956702368,-3.0090740714391657
decoder,ramp up,2489575,0.11084517579328272,14.727622571142012,-2.082136960831202
decoder,ramped up,1110002,0.7721183690107025,13.919872375088696,1.2203115341899757
decoder,ramping up,1497521,0.7797237187327363,14.219321632245702,1.2640570677775607
decoder,ramps up,535430,0.15742653496972486,13.190825441371224,-1.677501952464029
decoder,ran up,1204119,0.01342026218081893,14.00125873717613,-4.297478483280619
decoder,rang up,191187,0.03055779764311755,12.161007285656103,-3.457100961927175
decoder,range up,328985,9.9614895176961e-4,12.703767436002963,-6.91061711615379
decoder,ratchet up,224720,0.1388770438817345,12.322610461778126,-1.8246483351370224
decoder,ratcheted up,190613,0.7239082301916745,12.158000473542655,0.9639313207158287
decoder,ratcheting up,172378,0.42815450302652464,12.057445018860038,-0.2893847258863412
decoder,rate up,574828,0.00209420683968883,13.261826144596272,-6.16648399134397
decoder,rattled up,12634,0.00740269822901255,9.444146871458646,-4.89848048551226
decoder,re up,21807,1.7071663671976777e-5,9.989986298152745,-10.978073492353225
decoder,reach up,1049870,0.00610137214766939,13.864176904944864,-5.093121529279429
decoder,reached up,570954,0.00592991971415442,13.255063924972667,-5.121797033487459
decoder,reaches up,262678,0.01060043691824373,12.478684226449214,-4.5362030382235226
decoder,reaching up,476046,0.01101437062945557,13.073269767199806,-4.497478960019831
decoder,read up,2264008,0.00445661496722864,14.632647251867873,-5.408899201796359
decoder,reading up,825430,0.00362046322147679,13.623659741654173,-5.6175262666367045
decoder,rear up,64790,0.00116207455005079,11.078906549444003,-6.756385715657921
decoder,reared up,82354,0.04543052363651609,11.318782307589476,-3.0450762228123165
decoder,rearing up,39844,0.02030368905045959,10.592727108265056,-3.8764400406925184
decoder,receive up,731767,0.00389433704968899,13.503217436262409,-5.544329879892508
decoder,reckon up,9269,0.00190225851383308,9.134430777875833,-6.262809337147673
decoder,rest up,400949,0.00119659105325424,12.901589516155497,-6.727081246302097
decoder,rested up,48413,0.00850111801826828,10.787523651680855,-4.759020133948595
decoder,retained up,12038,8.2857506082675e-4,9.395823592107716,-7.094974208219387
decoder,rev up,266469,0.00436783938302475,12.493013193120337,-5.429109406239805
decoder,revved up,225346,0.5221080239476562,12.325392277794851,0.08848979347223755
decoder,revving up,145751,0.27429389801418225,11.889654965252667,-0.9729449626309813
decoder,ridden up,29492,0.00689406902484408,10.29187431910954,-4.970175855723204
decoder,ride up,693827,0.00801099104919162,13.449977928874729,-4.8188975476191915
decoder,riding up,239750,0.00617739611017547,12.387351992745685,-5.080661882532997
decoder,rig up,147394,0.00281243074775197,11.900864552345785,-5.870889741714264
decoder,rigged up,163521,0.05687803680145088,12.00469670143866,-2.808286339424747
decoder,rile up,99916,0.24680733337614924,11.512085111972535,-1.115713055010695
decoder,riled up,428185,0.6832986512278104,12.967310624164497,0.76897281550771
decoder,ring up,250407,0.00331500371100584,12.430842873088904,-5.705976025376949
decoder,ringing up,113933,0.02036129671934944,11.643365835303701,-3.8735479543575937
decoder,rip up,204205,0.01285724980338396,12.226879670211167,-4.340906820085891
decoder,ripped up,282531,0.03147930716131926,12.551543558061516,-3.426439434027805
decoder,ripping up,172909,0.04471042906331743,12.060520723526608,-3.061807723375775
decoder,rise up,2317083,0.0251620854814364,14.655819624956772,-3.6569328984922844
decoder,risen up,182769,0.01687044943281953,12.115978339376076,-4.06517736532532
decoder,rises up,463320,0.03456764774961121,13.046173239046283,-3.329657825915779
decoder,rising up,906084,0.01903346041016539,13.716887295959113,-3.942339845999884
decoder,roared up,28272,0.01406693136698808,10.249627194559478,-4.249761720832423
decoder,roaring up,20899,0.00657207457931993,9.947456589918252,-5.018331965080321
decoder,rock up,177325,0.00155995907343014,12.085739486070288,-6.461534515969074
decoder,rocketing up,31226,0.07885612406467889,10.349006360101466,-2.4579912634710546
decoder,rode up,232184,0.02074240781812175,12.355285439756376,-3.854614434133746
decoder,roll up,1787819,0.01672408982811872,14.396506999166395,-4.0740395778351886
decoder,rolled up,1874372,0.07446773979842476,14.44378422795062,-2.5200029796938903
decoder,rolling up,501067,0.01498675673868969,13.124495103660534,-4.185488158973897
decoder,rolls up,271591,0.01391252043853348,12.51205253715151,-4.260955886654311
decoder,root up,26303,2.8823567669059e-4,10.17743828010161,-8.151443813404192
decoder,rooted up,14798,0.00127917573988491,9.602247315485496,-6.660259367108908
decoder,rose up,979364,0.02202637355984132,13.794658660376507,-3.793242169292957
decoder,roughed up,211111,0.5811359500981356,12.260139340484521,0.32743831873280127
decoder,round up,1714978,0.01076127604970488,14.35491081051156,-4.520981541933908
decoder,rounded up,2060333,0.1340730671220076,14.53837817818717,-1.8654156035114033
decoder,rounding up,539054,0.1491303445700137,13.197571030401656,-1.7414382311784202
decoder,rounds up,244047,0.00876911010386376,12.40511610867674,-4.727712163217338
decoder,rouse up,9344,0.01644060251711536,9.142489705068009,-4.091423991573055
decoder,roused up,9619,0.01519474036723913,9.171495588152615,-4.171494576169647
decoder,rowed up,9356,0.01904831708647887,9.143773127704069,-3.9415444497077705
decoder,rub up,72120,0.00106067444628918,11.186086677317254,-6.847789065748508
decoder,rubbed up,33783,0.00750117570154633,10.427712996365136,-4.8851660595118584
decoder,rubbing up,74199,0.01171545646370338,11.214505951975706,-4.435061620576101
decoder,ruffled up,9349,0.00912183884718846,9.143024664691316,-4.68792016967296
decoder,run up,3178218,0.00673174612768198,14.971831220327795,-4.994166208108852
decoder,rung up,96330,0.05662952895142782,11.475535075751669,-2.8129285077099584
decoder,running up,1449391,0.00572427111949847,14.186654026172054,-5.157299335466557
decoder,runs up,557986,0.00501385471542178,13.232089151442963,-5.290523789191695
decoder,rush up,127946,0.00397022551182523,11.759363578887461,-5.524954254130194
decoder,rushed up,244779,0.01517173328060786,12.408111041626897,-4.173033233503372
decoder,rushes up,45241,0.01720979277950269,10.719759034318209,-4.044917106986238
decoder,rushing up,103715,0.00778846728610945,11.549402031780247,-4.847292236681175
decoder,s up,99248,7.801644864662423e-5,11.5053770472129,-9.458512853929749
decoder,saddle up,123650,0.0164613600691204,11.725210272949562,-4.090141104664299
decoder,saddling up,30991,0.1747734334906751,10.341452118734878,-1.552167505351593
decoder,said up,226514,1.4592523012022e-4,12.330562032149583,-8.83227025402144
decoder,sail up,73516,0.00220976878555206,11.205258348585364,-6.112655176920485
decoder,sailed up,68358,0.01453120506030647,11.13251387992617,-4.2168190517416
decoder,sailing up,54940,0.00426907678611404,10.913996959649264,-5.452079469146783
decoder,sank up,5710,0.00132817106657253,8.649974302650056,-6.622623367166177
decoder,sat up,1348490,0.01836436279975414,14.11449600588741,-3.9788082157310334
decoder,sauntered up,21236,0.06534777163360198,9.963453133703561,-2.6604511712889285
decoder,save up,2833460,0.01562405536129534,14.85700913767551,-4.143196144728731
decoder,saved up,886454,0.01553120321069844,13.694984513697191,-4.149251092400318
decoder,saving up,908515,0.01880455585572894,13.719566677414038,-3.95467249599706
decoder,saw up,92182,4.0133894704563e-4,11.431520162719538,-7.820302813701144
decoder,say up,182643,2.696390993527e-4,12.11528870682436,-8.218156486710424
decoder,saying up,28647,1.4724501932041e-4,10.262804004618312,-8.82326530479288
decoder,says up,71002,1.7788476395901e-4,11.170463324640798,-8.63419671022322
decoder,scale up,2161613,0.01717860375491216,14.586365260233643,-4.046762769399578
decoder,scaled up,732554,0.09221762056297572,13.504292337292682,-2.2868534549526536
decoder,scales up,168711,0.00804724584393052,12.035942470913376,-4.814345577590388
decoder,scaling up,919925,0.06248552781719102,13.732047423963015,-2.708297219715982
decoder,scampered up,17999,0.06519180131332558,9.798071479779479,-2.6630076588534504
decoder,scampering up,10485,0.04709354030236883,9.25770094333602,-3.0073809022721467
decoder,scare up,52657,0.00485453944196904,10.871554462190879,-5.322974683367955
decoder,scoop up,494544,0.04748720000145953,13.11139140485296,-2.9986433441566773
decoder,scooped up,591016,0.30945255084623297,13.289598368779812,-0.8026799162703623
decoder,scooping up,248440,0.2565985509267149,12.422956646673239,-1.0637234021536635
decoder,scramble up,121513,0.03349409698687364,11.707776531923862,-3.3623181922908008
decoder,scrambled up,107042,0.02705666906373895,11.580976559791386,-3.582392318203835
decoder,scrambling up,71095,0.02097773754385053,11.171772289830475,-3.8430926238255396
decoder,scrape up,135930,0.0325752023937849,11.819895326329293,-3.391086357155915
decoder,scratched up,148396,0.03552503660924974,11.907639655174249,-3.3013461693828776
decoder,screw up,1555829,0.03752355790596112,14.2575190805091,-3.244540643555774
decoder,screwed up,1996613,0.2781329911694813,14.506962802932081,-0.9537415388280517
decoder,screwing up,485490,0.22740324038727264,13.09291396917904,-1.2230324251511708
decoder,screws up,293508,0.02662608604935443,12.58966017511902,-3.598876884356402
decoder,scroll up,338593,0.01582162667628133,12.732554075106577,-4.130429373235637
decoder,scrolling up,88192,0.0132021422344003,11.387271534933276,-4.314086106853175
decoder,scrunch up,42746,0.04155462879251849,10.663030902735755,-3.1383036487707643
decoder,scrunched up,146196,0.4263007339454892,11.892703466142407,-0.29696028685371717
decoder,seal up,187258,0.0074294166143621,12.140242624098347,-4.894850788729506
decoder,sealed up,198265,0.0119549743100557,12.197359798677741,-4.414580817249181
decoder,sealing up,58349,0.00939698202738007,10.974197499607262,-4.657925289952404
decoder,search up,148461,6.1877179086504e-4,11.90807757646995,-7.387155063832699
decoder,see up,543111,4.1391653968586e-4,13.205068997914676,-7.789432197196864
decoder,seen up,224388,6.2254274419381e-4,12.32113197526496,-7.3810755300067985
decoder,seize up,105294,0.01623856161019216,11.564511716441661,-4.103994666988069
decoder,select up,239917,0.00168588807116189,12.388048309176657,-6.383775498037719
decoder,send up,403414,0.00244366946748475,12.90771860890748,-6.011807829154762
decoder,sending up,158993,0.00309267158814724,11.976615455076,-5.7756225062032005
decoder,sends up,85807,0.00413209091784648,11.359855867229758,-5.484831073019785
decoder,sent up,574405,0.00287957225810346,13.261090001413642,-5.847229791153942
decoder,serve up,1138236,0.00905676022004605,13.944990253538695,-4.695145792490947
decoder,served up,1159259,0.01043369432210368,13.963291565863855,-4.552226364230786
decoder,serves up,1164492,0.02141119636566485,13.96779549838169,-3.8221975577156297
decoder,serving up,1252819,0.01810250532677792,14.04090677013177,-3.993436574125622
decoder,set up,103842740,0.12250207283928516,18.458388197320776,-1.9689466421485766
decoder,sets up,3274047,0.0334508281060694,15.001537392338584,-3.3636556308004684
decoder,setting up,22915551,0.15689219393802448,16.947326321021396,-1.6815359269751626
decoder,settle up,78041,0.00276681677625304,11.264989608596519,-5.887287146353801
decoder,settled up,62602,0.00202243271434331,11.044552505459624,-6.201429697549133
decoder,sew up,155340,0.01411428628540951,11.953371541973638,-4.246352942710351
decoder,sewed up,86391,0.06448128952129598,11.366638782699756,-2.6747260492480422
decoder,sewn up,173635,0.05699560441075437,12.064710673790463,-2.806096794644744
decoder,shake up,978118,0.04808904032541634,13.793385596135526,-2.9854172013765066
decoder,shaken up,492264,0.10612756332008023,13.10677043692985,-2.1309212785935907
decoder,shaking up,323728,0.02858909098616326,12.687658936018975,-3.525724349034971
decoder,shape up,439066,0.00387252693305852,12.99240502244278,-5.549967986163702
decoder,shaped up,113448,0.00479419361995467,11.639099861141181,-5.335544033180843
decoder,shaping up,1610467,0.14370167759196562,14.292034757012566,-1.7848793556307079
decoder,shine up,47390,0.00250851327685834,10.766166514961634,-5.98555335643805
decoder,shining up,26978,0.00274148278672365,10.202776998029625,-5.896511094387349
decoder,shook up,254450,0.0214844746068624,12.446859632016979,-3.8187060902567107
decoder,shoot up,706204,0.01048052115943944,13.467659426578196,-4.547701043776982
decoder,shooting up,467595,0.00803291855131327,13.055357815622967,-4.816142004831885
decoder,shoots up,230407,0.02245469094844212,12.347602589286796,-3.7735450994623134
decoder,shore up,1196797,0.07240035171849937,13.995159379514716,-2.550389068840672
decoder,shored up,135741,0.6870179167931977,11.818503937255809,0.7862144248885127
decoder,shoring up,288122,0.5710565225491634,12.571139280531337,0.2861630374056981
decoder,shot up,1621292,0.01178294257698898,14.298733920214016,-4.429249426025223
decoder,shouted up,18779,0.00253999453290489,9.840494503208207,-5.973050124561893
decoder,show up,26201459,0.03880791536672327,17.081325654203763,-3.209550038828165
decoder,showed up,11128000,0.07934680183973346,16.224975012585414,-2.4512552744310727
decoder,showing up,7124317,0.0670705785224879,15.779024419875036,-2.632584075397148
decoder,shown up,1329792,0.00673176955042954,14.10053309699015,-4.99416270508735
decoder,shows up,8518939,0.03228609672003767,15.957802360534497,-3.4002997936711816
decoder,shrivelled up,16426,0.125384527308118,9.706620724300137,-1.9423990960977273
decoder,shuffled up,21686,0.01174990463971149,9.984422170032127,-4.432090673882884
decoder,shut up,2471284,0.03895925692630487,14.720248411591845,-3.2055003987512896
decoder,shuts up,85350,0.02920441826749194,11.354515728222587,-3.5037959143221866
decoder,shutting up,121174,0.02034138215775373,11.704982808152188,-3.8745468208327387
decoder,sidle up,43809,0.4954816381465103,10.687594554708582,-0.018073939411614403
decoder,sidled up,61620,0.5091173481612453,11.028741772150658,0.03647343552637726
decoder,sidling up,24537,0.4560356844159465,10.107937461403084,-0.17631258660083665
decoder,sign up,29467592,0.13995779645015796,17.19880164116164,-1.815640538703142
decoder,signed up,10300966,0.12385324752078068,16.14774823520996,-1.956436225571996
decoder,signing up,7282609,0.2085914682740634,15.80099973509129,-1.3334366676438643
decoder,signs up,735017,0.00943704088975242,13.507648907179197,-4.6536309611285525
decoder,sit up,1719314,0.01678127269334364,14.35743593202362,-4.070568061359991
decoder,sits up,272750,0.01046289817944804,12.516310903695317,-4.5494017669990034
decoder,sitting up,904494,0.01102292428824067,13.715130950296315,-4.496694021662126
decoder,size up,832861,0.00268288201020506,13.632622040478477,-5.918177197932644
decoder,sized up,158825,0.00815596139283947,11.975558246134733,-4.800816756667694
decoder,sizing up,217262,0.04796792806334198,12.28885927750553,-2.9880661009940974
decoder,slice up,140014,0.00694377975422072,11.849497696591774,-4.962941019571317
decoder,sliced up,142432,0.01499327769943632,11.866619971815581,-4.185046518538861
decoder,slicing up,66751,0.02048180460559079,11.108724557423686,-3.8675239016219787
decoder,slid up,93446,0.01667834825703354,11.445139008329297,-4.076824914342204
decoder,slide up,205148,0.00697203254793348,12.231486948858638,-4.95885203222768
decoder,slip up,561201,0.02382513165675518,13.237834409104792,-3.712900763232006
decoder,slipped up,198151,0.01898440871984989,12.196784645287654,-3.94497030408798
decoder,slipping up,73944,0.01211793055165885,11.211063328944613,-4.4008771082174984
decoder,slow up,116771,8.9956046944374e-4,11.667970030876544,-7.012704315898068
decoder,slowed up,48981,0.00539578925521782,10.799187746794274,-5.216725998036813
decoder,slowing up,32151,0.00321271070704716,10.378198833381107,-5.737422358627271
decoder,smarten up,81522,0.622015702611761,11.308628201452379,0.49811268432128064
decoder,smash up,64687,0.00621771030969939,11.077315532943354,-5.07411643664321
decoder,smashed up,126092,0.02263705171844255,11.744767078227573,-3.7652700552634872
decoder,smashing up,55750,0.0170536963542715,10.928632689322365,-4.054187518471428
decoder,smiled up,86374,0.00499716308273598,11.366441983578929,-5.293875220369263
decoder,smiling up,40657,0.0030306996900646,10.612926301872958,-5.7959264637449195
decoder,smoke up,97827,0.0024624524271217,11.490955891541232,-6.004132014790516
decoder,snap up,416153,0.01959730662474133,12.938808260087342,-3.912571259182128
decoder,snapped up,897446,0.1144830908186818,13.707308230403537,-2.0457444190223457
decoder,snatched up,313564,0.12847087358751855,12.655758764950466,-1.9145470714598267
decoder,snatching up,85664,0.1033953765137132,11.35818794632008,-2.160054741888817
decoder,sneak up,631452,0.05031574634442061,13.355777208382626,-2.9378114880631294
decoder,sneaked up,51006,0.06776765073207026,10.839698551845414,-2.621497132165619
decoder,sneaking up,238318,0.09017926268222744,12.381361195274073,-2.3114480912549857
decoder,sneaks up,199125,0.17920267969315282,12.20168804721235,-1.521758755603951
decoder,snuck up,236886,0.13074823984474868,12.37533429173534,-1.8943591549345216
decoder,snuggle up,355870,0.24821408892379415,12.782320774604575,-1.108159955141046
decoder,snuggled up,267374,0.3187060753144459,12.496403706312261,-0.7597245364597078
decoder,soak up,2648108,0.27205849265605586,14.78935598070582,-0.9842036082072427
decoder,soaked up,472604,0.0740145738254671,13.066013107516309,-2.5265964786491812
decoder,soaking up,1153397,0.20513328985459045,13.958222059154345,-1.3545144781371004
decoder,soaks up,268165,0.3287294578565807,12.499357741686755,-0.7139371522432457
decoder,soar up,52707,0.01671796104756627,10.872503553033164,-4.07441234222346
decoder,soaring up,46826,0.00912961574350821,10.754193883197438,-4.687060126414215
decoder,sober up,163435,0.01850361790535671,12.004170636757276,-3.9711120521953993
decoder,sobered up,108477,0.5081175522746009,11.594293447924564,0.03247306236728558
decoder,soften up,187393,0.03416066356559867,12.140963294833739,-3.3419227080350464
decoder,sold up,88601,7.8853253810754e-4,11.391898423211194,-7.144548042988432
decoder,souped up,96941,0.3477230009899996,11.481857825005331,-0.6290631281607192
decoder,speak up,3292878,0.01827142893122679,15.007272512387958,-3.983976286719498
decoder,speaking up,978549,0.01325423791670554,13.793826141212405,-4.310095075646956
decoder,speaks up,212736,0.00795017893844616,12.26780723933501,-4.826578892474467
decoder,sped up,939021,0.3600862346981153,13.752593122157577,-0.5749898819665017
decoder,speed up,9235432,0.05197123731689605,16.03855794908122,-2.9036944051495994
decoder,speeded up,252853,0.6940028544765878,12.440563571179686,0.8189003000229933
decoder,speeding up,1589235,0.2373220590415966,14.278763326339767,-1.167417728870198
decoder,speeds up,2120194,0.0910150364546259,14.567018151895425,-2.3013038236543544
decoder,spend up,552641,0.00343022652619091,13.22246388343505,-5.671692854121973
decoder,spending up,162930,0.00169216309760254,12.001075939697001,-6.380054032638782
decoder,spent up,129519,8.5008855474713e-4,11.771582867506392,-7.069319581766113
decoder,spice up,1334203,0.10475677278258394,14.103844667793474,-2.145454230260536
decoder,spike up,91910,0.00838649066016308,11.428565116352155,-4.772711267370949
decoder,spin up,606960,0.00868632251965177,13.316218170011956,-4.7372813460638
decoder,spinning up,165892,0.01231860462612271,12.019092253195453,-4.384249480599692
decoder,spins up,104672,0.00483669254550398,11.55858693033811,-5.326675723020182
decoder,spiraling up,29573,0.02320053284421289,10.294617061876925,-3.740106131465051
decoder,split up,2991304,0.0476570496675713,14.911219970695345,-2.994894645854946
decoder,splits up,105972,0.01886648347099713,11.570930187256803,-3.951321566304244
decoder,splitting up,600341,0.0624388187128518,13.305253106091392,-2.709094839042955
decoder,spoke up,853794,0.01539575732285914,13.657445225874419,-4.15814780340386
decoder,spoken up,202426,0.00701146327450568,12.218129666643385,-4.953172699618678
decoder,spool up,49082,0.02378296553936385,10.801247647790849,-3.7147153422881964
decoder,sprang up,497955,0.24411772636243972,13.118264990478165,-1.1302350473251925
decoder,spring up,626171,0.00647322636108756,13.34737877571933,-5.033586361440096
decoder,springing up,528162,0.4160669158101048,13.177158333811144,-0.33894029175841917
decoder,springs up,152722,0.01243781378152311,11.936374554175586,-4.374498137346688
decoder,sprouted up,90035,0.06771987806134691,11.407953762603606,-2.622253572913022
decoder,sprouting up,151335,0.09952851625004357,11.92725120151059,-2.202474298403443
decoder,spruced up,194066,0.7987109731905472,12.17595358637403,1.3782573251099492
decoder,sprung up,893904,0.31597577541677757,13.703353665839396,-0.7723277824778697
decoder,spun up,175789,0.03056775241144752,12.077039691172034,-3.4567649778587874
decoder,square up,169599,0.00217720767464068,12.041192106096142,-6.127532525168482
decoder,squared up,102538,0.0223783299163557,11.537988740563897,-3.7770296786222812
decoder,squeezed up,17494,0.00306635663056239,9.7696132439798,-5.7841941199010005
decoder,stack up,1488887,0.02698384558080892,14.213539418927398,-3.5851623096175604
decoder,stacked up,527776,0.05876570812669385,13.176427230247878,-2.773633600738127
decoder,stacking up,261815,0.06040760104657441,12.475393426462135,-2.744331220924973
decoder,stacks up,603321,0.0888754836385974,13.310204672376008,-2.327443238994379
decoder,staffed up,16874,0.00507301973649399,9.733529254725571,-5.278733098721297
decoder,staggered up,20234,0.0075570607761879,9.915119636765835,-4.877687190566733
decoder,stalking up,5268,0.00163530774703763,8.569406062863171,-6.4142876215348075
decoder,stampin up,9548,0.20754716981132076,9.16408698745872,-1.3397743454849977
decoder,stand up,13437753,0.07395158005314331,16.41357869158189,-2.5275159672037137
decoder,standing up,4122471,0.05632289118029373,15.231963298824745,-2.818683016483105
decoder,stands up,1640242,0.0266580563013744,14.310354349889941,-3.5976440476532687
decoder,stare up,77836,0.01140147667257228,11.262359328078047,-4.462545427477387
decoder,stared up,209883,0.02477438609670182,12.25430551158071,-3.672858542339616
decoder,staring up,289679,0.02357943353162005,12.576528692348505,-3.7235185303010554
decoder,start up,4644225,0.00766517197222987,15.351135070238678,-4.863373630478916
decoder,started up,1519567,0.00388697922009188,14.233935983818691,-5.546228419971235
decoder,starting up,1824289,0.01006349206471792,14.416700880048106,-4.588726579505791
decoder,starts up,845341,0.00812652445454756,13.647495375230648,-4.8044622185458055
decoder,stay up,4591312,0.01581323114627558,15.339676379972563,-4.130968680868663
decoder,stayed up,1057686,0.02542857036386753,13.871594060961172,-3.6461244556493693
decoder,staying up,1182819,0.02519882422146726,13.983411130409392,-3.6554361923738625
decoder,stays up,340837,0.01283398872576656,12.739159636119329,-4.342741202274168
decoder,steal up,11070,5.6657438379533e-4,9.311994025702683,-7.4753354470281
decoder,stealing up,8209,7.2760212599154e-4,9.012986392348266,-7.225028322444187
decoder,steam up,61324,0.00214183686295991,11.023926562430345,-6.1439473370641196
decoder,steamed up,61529,0.01588886240558652,11.027263887367784,-4.126120449243219
decoder,steaming up,34072,0.01121451646613707,10.43623121160305,-4.479268353583968
decoder,step up,8791113,0.03594769298841962,15.989251882805986,-3.2890806441999434
decoder,stepped up,4460379,0.18600230564879783,15.310744297964332,-1.4761984639084975
decoder,stepping up,2075818,0.14333342401785557,14.545865850831351,-1.7878752306617196
decoder,steps up,1088665,0.00782970258608639,13.900462732918587,-4.841970237946993
decoder,stick up,470918,0.00440426172959287,13.062439260177253,-5.420768642854525
decoder,sticking up,469679,0.03039841830546838,13.059804761626621,-3.4624946689661176
decoder,sticks up,113697,0.00660430842295176,11.641292294166258,-5.013406838203269
decoder,stiffen up,73431,0.11868058339043974,11.20410146876502,-2.004984410575225
decoder,stiffened up,33408,0.04802629025371647,10.41655067124231,-2.9867888440106873
decoder,stir up,1105197,0.03136488356308769,13.915534157586888,-3.430199074928831
decoder,stirred up,814129,0.18473156448742165,13.609874109087055,-1.4846136591542978
decoder,stirring up,536190,0.05111753285902395,13.192243854852533,-2.9211573946250096
decoder,stirs up,274181,0.2529366018721558,12.52154375122228,-1.0830111800097537
decoder,stitched up,153033,0.05073898828381049,11.938408863392143,-2.9289891847340064
decoder,stitching up,41260,0.00850047220267301,10.627648786625242,-4.759096756500038
decoder,stock up,2483191,0.01226095949060979,14.725054984608798,-4.388998344497988
decoder,stocked up,612398,0.1054545529687,13.325137676921011,-2.138035626291008
decoder,stocking up,677535,0.14302786271047757,13.42621649091824,-1.7903659507455776
decoder,stole up,11793,0.00118630835386211,9.37526141408997,-6.735722004800066
decoder,stood up,6145494,0.12740061141158585,15.631229688312557,-1.9241400177357335
decoder,stop up,142960,5.7733090649739e-4,11.87032014983331,-7.456517463419143
decoder,stopped up,137036,0.0017059155081346,11.827998944013922,-6.371945985198773
decoder,store up,549627,0.00251836553624413,13.216995145321157,-5.981623642664407
decoder,stored up,252663,0.00479788754174531,12.43981186397775,-5.334770119055938
decoder,storing up,137435,0.0101015840012842,11.830906357045272,-4.5849100844008435
decoder,straighten up,194930,0.07113086137199766,12.180395798740191,-2.5694465677747576
decoder,straightened up,213310,0.11346210208344526,12.270501785685864,-2.0558549958322243
decoder,straightening up,72718,0.04980360866929891,11.194344225722878,-2.9485812463016767
decoder,stretch up,92269,0.00141804697728415,11.432463502755121,-6.55705566880816
decoder,stretched up,65171,0.00560027408869333,11.084769863692358,-5.179323723611342
decoder,stretching up,63201,0.00493235098897145,11.05407540279458,-5.306994975386222
decoder,striding up,14904,0.03331053626744981,9.609384912281424,-3.3680035588309853
decoder,strike up,624116,0.01392182252752339,13.344091527510676,-4.260278063919737
decoder,strikes up,132747,0.00693314355676265,11.796200339978771,-4.96448466347238
